refuter,ate_orig,ate_refuted,delta_ratio,passed,seed,scenario,type,tau_true,gamma,is_fragile
placebo_treatment,0.33792854090875263,-0.2743797227886098,0.8119459873106656,0,74,12,reliable_weak,0.5,0.0,0
data_subset,0.33792854090875263,0.3232988111466589,0.27766233942511215,1,74,12,reliable_weak,0.5,0.0,0
random_common_cause,1.1745615499732434,1.1870666869127993,0.010646642519364587,1,74,13,reliable_strong,1.0,0.0,0
placebo_treatment,1.1745615499732434,0.43359616361755005,0.36915576167756164,1,74,13,reliable_strong,1.0,0.0,0
data_subset,1.1745615499732434,1.0782435426538501,0.18131814432668614,1,74,13,reliable_strong,1.0,0.0,0
random_common_cause,0.6588483838041235,0.6563792442551286,0.003747659719127333,1,74,14,reliable_weak,0.5,0.0,0
placebo_treatment,0.6588483838041235,0.0026820080526884695,0.004070751509175492,1,74,14,reliable_weak,0.5,0.0,0
data_subset,0.6588483838041235,0.6730274515436716,0.3108532049148266,1,74,14,reliable_weak,0.5,0.0,0
random_common_cause,0.4442941402188098,0.5616147023379818,0.2640605659606336,0,74,15,fragile_strong,0.0,0.5,1
placebo_treatment,0.4442941402188098,-0.03158642705032516,0.07109350358474052,1,74,15,fragile_strong,0.0,0.5,1
data_subset,0.4442941402188098,0.5752774074707778,1.021330407314407,0,74,15,fragile_strong,0.0,0.5,1
random_common_cause,0.2882071519350607,0.31308548839002676,0.08632102391606053,1,74,16,fragile_strong,0.0,0.5,1
placebo_treatment,0.2882071519350607,1.081095008428496,3.7511040276755176,0,74,16,fragile_strong,0.0,0.5,1
data_subset,0.2882071519350607,0.27306313256378767,1.8647639290088307,0,74,16,fragile_strong,0.0,0.5,1
random_common_cause,0.42116089528527156,0.42308289740701066,0.004563581622261575,1,74,17,reliable_weak,0.5,0.0,0
placebo_treatment,0.42116089528527156,-0.261529261068016,0.6209723267182017,0,74,17,reliable_weak,0.5,0.0,0
data_subset,0.42116089528527156,0.4805495789336892,0.1527483363285983,1,74,17,reliable_weak,0.5,0.0,0
random_common_cause,0.4917732527416938,0.49275577541955407,0.001997918090059949,1,74,18,reliable_weak,0.5,0.0,0
placebo_treatment,0.4917732527416938,-0.719573076071822,1.4632212550400359,0,74,18,reliable_weak,0.5,0.0,0
data_subset,0.4917732527416938,0.540379160840063,0.2360299471383964,1,74,18,reliable_weak,0.5,0.0,0
random_common_cause,1.0019837038979844,1.035768577080898,0.03371798668130168,1,74,19,reliable_strong,1.0,0.0,0
placebo_treatment,1.0019837038979844,-0.06855621859757864,0.06842049259970659,1,74,19,reliable_strong,1.0,0.0,0
data_subset,1.0019837038979844,1.0280663761766915,0.10564322375935993,1,74,19,reliable_strong,1.0,0.0,0
random_common_cause,0.6497627398663602,0.6196998154630553,0.04626754130205761,1,74,20,fragile_strong,0.0,0.5,1
placebo_treatment,0.6497627398663602,0.4467638312379727,0.6875799485360775,0,74,20,fragile_strong,0.0,0.5,1
data_subset,0.6497627398663602,0.49038478815854825,0.4428341389016677,1,74,20,fragile_strong,0.0,0.5,1
random_common_cause,0.7539728856752156,0.605065469019201,0.19749704463531406,0,74,21,fragile_strong,0.0,0.5,1
placebo_treatment,0.7539728856752156,-0.6576900066782202,0.8722992818093586,0,74,21,fragile_strong,0.0,0.5,1
data_subset,0.7539728856752156,0.5966156215132928,0.8560576199469503,0,74,21,fragile_strong,0.0,0.5,1
random_common_cause,0.7663563690935986,0.754088877026725,0.016007555442362775,1,74,22,reliable_weak,0.5,0.0,0
placebo_treatment,0.7663563690935986,-0.24866429347984131,0.3244760577561936,1,74,22,reliable_weak,0.5,0.0,0
data_subset,0.7663563690935986,0.7621350074874622,0.21303558351740262,1,74,22,reliable_weak,0.5,0.0,0
random_common_cause,0.738826989981657,0.7381180729063603,0.0009595170248372137,1,74,23,reliable_weak,0.5,0.0,0
placebo_treatment,0.738826989981657,-0.2827302798953962,0.38267454184695604,1,74,23,reliable_weak,0.5,0.0,0
data_subset,0.738826989981657,0.6850579796715177,0.2786853852983353,1,74,23,reliable_weak,0.5,0.0,0
random_common_cause,0.5160123695905917,0.5415594546237031,0.04950866788984281,1,74,24,reliable_strong,1.0,0.0,0
placebo_treatment,0.5160123695905917,0.25414048648744364,0.49250851619909947,1,74,24,reliable_strong,1.0,0.0,0
data_subset,0.5160123695905917,0.5832221631336685,0.17582610059333434,1,74,24,reliable_strong,1.0,0.0,0
random_common_cause,0.968780303083177,0.9688753908547756,9.815204881436163e-05,1,74,25,reliable_weak,0.5,0.0,0
placebo_treatment,0.968780303083177,0.11115246617441635,0.11473444063702551,1,74,25,reliable_weak,0.5,0.0,0
data_subset,0.968780303083177,1.0266713385352086,0.1636137188016626,1,74,25,reliable_weak,0.5,0.0,0
random_common_cause,0.08631369464272654,-0.07018217154885129,1.81310586737542,0,74,26,fragile_mild,0.0,0.3,1
placebo_treatment,0.08631369464272654,-0.5306275440941765,6.1476634303579925,0,74,26,fragile_mild,0.0,0.3,1
data_subset,0.08631369464272654,0.3741880423766353,0.976919183637171,0,74,26,fragile_mild,0.0,0.3,1
random_common_cause,0.5187208050796372,0.4933656204712887,0.048880215252703973,1,74,27,reliable_weak,0.5,0.0,0
placebo_treatment,0.5187208050796372,-0.26879906836772177,0.5181960425251385,0,74,27,reliable_weak,0.5,0.0,0
data_subset,0.5187208050796372,0.6090368481078693,0.18412682239454156,1,74,27,reliable_weak,0.5,0.0,0
random_common_cause,0.01520909273512474,0.032573534274811154,1.1417144889638282,0,74,28,reliable_weak,0.5,0.0,0
placebo_treatment,0.01520909273512474,0.18711226042027185,12.302657606140057,0,74,28,reliable_weak,0.5,0.0,0
data_subset,0.01520909273512474,-0.09093412115721247,1.3792321384162491,0,74,28,reliable_weak,0.5,0.0,0
random_common_cause,-0.7498850089340939,-0.8121052275675561,0.08297301305156587,1,74,29,fragile_mild,0.0,0.3,1
placebo_treatment,-0.7498850089340939,0.6094304362688036,0.8126985191170362,0,74,29,fragile_mild,0.0,0.3,1
data_subset,-0.7498850089340939,-0.8446323983474031,0.22588465162768867,1,74,29,fragile_mild,0.0,0.3,1
random_common_cause,0.10583988373125283,0.008745428566645702,0.9173711434826216,0,74,30,fragile_strong,0.0,0.5,1
placebo_treatment,0.10583988373125283,-0.9860087205064704,9.316041228939083,0,74,30,fragile_strong,0.0,0.5,1
data_subset,0.10583988373125283,0.37079601908863935,1.30279669842381,0,74,30,fragile_strong,0.0,0.5,1
random_common_cause,0.43414251259367914,0.4517785980897278,0.04062280238506511,1,74,31,fragile_strong,0.0,0.5,1
placebo_treatment,0.43414251259367914,0.14029128182985628,0.3231456900908415,1,74,31,fragile_strong,0.0,0.5,1
data_subset,0.43414251259367914,0.371534569302654,1.8684593648282666,0,74,31,fragile_strong,0.0,0.5,1
random_common_cause,1.026162736571108,0.9898025323694936,0.03543317536856861,1,74,32,reliable_strong,1.0,0.0,0
placebo_treatment,1.026162736571108,-0.2049465012560192,0.19972124688608536,1,74,32,reliable_strong,1.0,0.0,0
data_subset,1.026162736571108,0.9557312757420207,0.14714725737351117,1,74,32,reliable_strong,1.0,0.0,0
random_common_cause,0.2121526486815477,0.1665682125218398,0.21486621280949716,0,74,33,fragile_strong,0.0,0.5,1
placebo_treatment,0.2121526486815477,1.510224215156508,7.118573463692334,0,74,33,fragile_strong,0.0,0.5,1
data_subset,0.2121526486815477,-0.04428981904619518,13.098322804497817,0,74,33,fragile_strong,0.0,0.5,1
random_common_cause,1.0613227216624443,1.0656478806349712,0.004075253345892709,1,74,34,reliable_strong,1.0,0.0,0
placebo_treatment,1.0613227216624443,-0.020789935180318464,0.01958870262171843,1,74,34,reliable_strong,1.0,0.0,0
data_subset,1.0613227216624443,1.1339674455019584,0.19120507041199045,1,74,34,reliable_strong,1.0,0.0,0
random_common_cause,0.16102606216985504,0.21547593321097525,0.33814321922425744,0,74,35,fragile_strong,0.0,0.5,1
placebo_treatment,0.16102606216985504,-0.2694052116282063,1.6730534672333335,0,74,35,fragile_strong,0.0,0.5,1
data_subset,0.16102606216985504,0.21065694614368563,0.6559295772121503,0,74,35,fragile_strong,0.0,0.5,1
random_common_cause,0.748056568411889,0.7778739871624601,0.039859844842848,1,74,36,fragile_mild,0.0,0.3,1
placebo_treatment,0.748056568411889,-1.0654253358259433,1.4242577110014858,0,74,36,fragile_mild,0.0,0.3,1
data_subset,0.748056568411889,0.8585186314977818,0.6415665289094851,0,74,36,fragile_mild,0.0,0.3,1
random_common_cause,1.254225324005188,1.253000178848419,0.00097681424008928,1,74,37,reliable_strong,1.0,0.0,0
placebo_treatment,1.254225324005188,-0.02028762463728067,0.01617542258873793,1,74,37,reliable_strong,1.0,0.0,0
data_subset,1.254225324005188,1.3168557435968986,0.0658708723722736,1,74,37,reliable_strong,1.0,0.0,0
random_common_cause,-0.6443948863392966,-0.6395306890283092,0.0075484728605159125,1,74,38,fragile_strong,0.0,0.5,1
placebo_treatment,-0.6443948863392966,-0.033417259954332534,0.05185835682863748,1,74,38,fragile_strong,0.0,0.5,1
data_subset,-0.6443948863392966,-0.6382841422897105,0.32451141127051975,1,74,38,fragile_strong,0.0,0.5,1
random_common_cause,1.1696410966977226,1.2215190429299418,0.04435373071165806,1,74,39,reliable_strong,1.0,0.0,0
placebo_treatment,1.1696410966977226,0.33050296448384603,0.282567845313373,1,74,39,reliable_strong,1.0,0.0,0
data_subset,1.1696410966977226,1.137384543372221,0.2849790149979619,1,74,39,reliable_strong,1.0,0.0,0
random_common_cause,0.3207098969753001,0.32068302472066207,8.378991384888129e-05,1,74,40,reliable_weak,0.5,0.0,0
placebo_treatment,0.3207098969753001,0.4345972524044446,1.3551101992899073,0,74,40,reliable_weak,0.5,0.0,0
data_subset,0.3207098969753001,0.31353059201122124,0.4587030048723269,1,74,40,reliable_weak,0.5,0.0,0
random_common_cause,0.8807765146595384,0.8561577038105762,0.027951257145495702,1,74,41,reliable_strong,1.0,0.0,0
placebo_treatment,0.8807765146595384,-0.3096903362065045,0.35161057436484255,1,74,41,reliable_strong,1.0,0.0,0
data_subset,0.8807765146595384,0.9251037800630886,0.09850220772660812,1,74,41,reliable_strong,1.0,0.0,0
random_common_cause,0.44832888877703336,0.4596427309375344,0.025235585847174155,1,74,42,fragile_strong,0.0,0.5,1
placebo_treatment,0.44832888877703336,-0.19295068042419716,0.4303775314379908,1,74,42,fragile_strong,0.0,0.5,1
data_subset,0.44832888877703336,0.6583580991000595,0.9043964628183138,0,74,42,fragile_strong,0.0,0.5,1
random_common_cause,-0.04238508363586785,0.2736041159548059,7.455198208533717,0,74,43,fragile_mild,0.0,0.3,1
placebo_treatment,-0.04238508363586785,0.6104581140037129,14.402663900540714,0,74,43,fragile_mild,0.0,0.3,1
data_subset,-0.04238508363586785,-0.33087960755282086,1.2001555630719056,0,74,43,fragile_mild,0.0,0.3,1
random_common_cause,0.4151120569701138,0.6489797489909823,0.563384484006221,0,74,44,reliable_weak,0.5,0.0,0
placebo_treatment,0.4151120569701138,-0.19728241942149233,0.4752509981556517,1,74,44,reliable_weak,0.5,0.0,0
data_subset,0.4151120569701138,0.38826651346089236,0.2629733440607693,1,74,44,reliable_weak,0.5,0.0,0
random_common_cause,0.8699612338268835,0.8594195992372728,0.012117361302685788,1,74,45,reliable_strong,1.0,0.0,0
placebo_treatment,0.8699612338268835,-0.11900533734014218,0.13679383944115314,1,74,45,reliable_strong,1.0,0.0,0
data_subset,0.8699612338268835,0.7813970963793709,0.10827632933789583,1,74,45,reliable_strong,1.0,0.0,0
random_common_cause,-0.5024104432477268,-0.47836989846672806,0.04785040817542258,1,74,46,fragile_mild,0.0,0.3,1
placebo_treatment,-0.5024104432477268,0.03822820238379926,0.07608958551235734,1,74,46,fragile_mild,0.0,0.3,1
data_subset,-0.5024104432477268,-0.30507554379091856,0.5571547129550465,0,74,46,fragile_mild,0.0,0.3,1
random_common_cause,0.681618333888131,0.6797473505664906,0.002744913434132252,1,74,47,reliable_weak,0.5,0.0,0
placebo_treatment,0.681618333888131,0.2546537282035974,0.3736016411867698,1,74,47,reliable_weak,0.5,0.0,0
data_subset,0.681618333888131,0.6208216242623298,0.21513581820327096,1,74,47,reliable_weak,0.5,0.0,0
random_common_cause,0.5590737875572044,0.5750443649268688,0.0285661351419205,1,74,48,fragile_strong,0.0,0.5,1
placebo_treatment,0.5590737875572044,-0.8676817386537974,1.551998605488218,0,74,48,fragile_strong,0.0,0.5,1
data_subset,0.5590737875572044,0.3194710916952744,1.3163811529179623,0,74,48,fragile_strong,0.0,0.5,1
random_common_cause,2.2270053370348806,2.213338049873857,0.006137069783236742,1,74,49,fragile_strong,0.0,0.5,1
placebo_treatment,2.2270053370348806,1.324694621637808,0.5948322617859356,0,74,49,fragile_strong,0.0,0.5,1
data_subset,2.2270053370348806,2.008281956774479,0.26626670129868407,1,74,49,fragile_strong,0.0,0.5,1
random_common_cause,0.5892055983043267,0.31825497725326224,0.459857512947658,0,74,50,reliable_weak,0.5,0.0,0
placebo_treatment,0.5892055983043267,-0.06160984600154773,0.10456425766974134,1,74,50,reliable_weak,0.5,0.0,0
data_subset,0.5892055983043267,0.5218294404047901,0.24863952624822394,1,74,50,reliable_weak,0.5,0.0,0
random_common_cause,0.315756502695316,0.2717945513785638,0.1392273823072223,1,74,51,reliable_weak,0.5,0.0,0
placebo_treatment,0.315756502695316,-0.22437284966174487,0.7105882151166645,0,74,51,reliable_weak,0.5,0.0,0
data_subset,0.315756502695316,0.3026800392397982,0.2205152040622894,1,74,51,reliable_weak,0.5,0.0,0
random_common_cause,-0.02557275859199326,0.04808016825714051,2.8801322541790326,0,74,52,fragile_strong,0.0,0.5,1
placebo_treatment,-0.02557275859199326,-1.4402974441684075,56.3215516615935,0,74,52,fragile_strong,0.0,0.5,1
data_subset,-0.02557275859199326,-0.4273714686982645,0.6007241023592708,0,74,52,fragile_strong,0.0,0.5,1
random_common_cause,-0.5118173078753515,-0.2810043124649328,0.4509675461515091,0,74,53,fragile_mild,0.0,0.3,1
placebo_treatment,-0.5118173078753515,0.5267145335569856,1.0291065297175572,0,74,53,fragile_mild,0.0,0.3,1
data_subset,-0.5118173078753515,-0.3114677896622822,0.4650945407631723,1,74,53,fragile_mild,0.0,0.3,1
random_common_cause,0.3626205288360149,0.36352177713129974,0.0024853758229787986,1,74,54,reliable_strong,1.0,0.0,0
placebo_treatment,0.3626205288360149,-0.09017226577246715,0.24866839740682484,1,74,54,reliable_strong,1.0,0.0,0
data_subset,0.3626205288360149,0.26496325271775223,0.45802238219248215,1,74,54,reliable_strong,1.0,0.0,0
random_common_cause,1.2217543770395978,1.2196983436877884,0.0016828532726776838,1,74,55,reliable_strong,1.0,0.0,0
placebo_treatment,1.2217543770395978,-0.0956121971678676,0.07825811715080007,1,74,55,reliable_strong,1.0,0.0,0
data_subset,1.2217543770395978,1.2085374293651032,0.09203757629586272,1,74,55,reliable_strong,1.0,0.0,0
random_common_cause,0.05085672061193354,-0.13682254696813168,3.690353316568867,0,74,56,fragile_strong,0.0,0.5,1
placebo_treatment,0.05085672061193354,0.5442136710102442,10.70091945493128,0,74,56,fragile_strong,0.0,0.5,1
data_subset,0.05085672061193354,-0.027393539663906417,11.154859168520076,0,74,56,fragile_strong,0.0,0.5,1
random_common_cause,0.062144700664371666,0.08495277724279165,0.36701563181711716,0,74,57,fragile_strong,0.0,0.5,1
placebo_treatment,0.062144700664371666,-1.2171959493207338,19.58648020358987,0,74,57,fragile_strong,0.0,0.5,1
data_subset,0.062144700664371666,-0.3608618626438115,0.7106113395171813,0,74,57,fragile_strong,0.0,0.5,1
random_common_cause,0.8104049923996423,0.8169345043930369,0.00805709744464991,1,74,58,reliable_weak,0.5,0.0,0
placebo_treatment,0.8104049923996423,-0.281279557587173,0.34708517374046866,1,74,58,reliable_weak,0.5,0.0,0
data_subset,0.8104049923996423,0.8105106451127628,0.1041026788046034,1,74,58,reliable_weak,0.5,0.0,0
random_common_cause,0.27154360247999104,0.37826600398773375,0.3930212331760114,0,74,59,fragile_mild,0.0,0.3,1
placebo_treatment,0.27154360247999104,-1.08231038727385,3.985770157680666,0,74,59,fragile_mild,0.0,0.3,1
data_subset,0.27154360247999104,0.4283278580088963,0.8760738925236915,0,74,59,fragile_mild,0.0,0.3,1
random_common_cause,0.912880733064848,0.9029412869625282,0.010888000745672127,1,74,60,reliable_weak,0.5,0.0,0
placebo_treatment,0.912880733064848,-0.2783077833055337,0.3048676275280351,1,74,60,reliable_weak,0.5,0.0,0
data_subset,0.912880733064848,0.8145906470349502,0.2195269280142695,1,74,60,reliable_weak,0.5,0.0,0
random_common_cause,-0.3215519126265863,-0.33559686547588574,0.04367864813669969,1,74,61,fragile_strong,0.0,0.5,1
placebo_treatment,-0.3215519126265863,1.139162459022223,3.542701549236674,0,74,61,fragile_strong,0.0,0.5,1
data_subset,-0.3215519126265863,-0.4284930054952058,0.7198598919127345,0,74,61,fragile_strong,0.0,0.5,1
random_common_cause,0.28032469671811205,0.355351378681231,0.26764206950543507,0,74,62,reliable_weak,0.5,0.0,0
placebo_treatment,0.28032469671811205,0.7590225334499855,2.7076548814150354,0,74,62,reliable_weak,0.5,0.0,0
data_subset,0.28032469671811205,0.23242231548675768,0.500091802046331,0,74,62,reliable_weak,0.5,0.0,0
random_common_cause,0.9159065002332389,0.9887148358317279,0.07949319671816728,1,74,63,reliable_strong,1.0,0.0,0
placebo_treatment,0.9159065002332389,0.01686767271120318,0.01841636969156542,1,74,63,reliable_strong,1.0,0.0,0
data_subset,0.9159065002332389,1.0363709626238333,0.179682666008299,1,74,63,reliable_strong,1.0,0.0,0
random_common_cause,0.5720250051698803,0.5512056554336463,0.03639587351614299,1,74,64,reliable_weak,0.5,0.0,0
placebo_treatment,0.5720250051698803,0.0259428269030322,0.04535260988342229,1,74,64,reliable_weak,0.5,0.0,0
data_subset,0.5720250051698803,0.6648742222830091,0.265820250941537,1,74,64,reliable_weak,0.5,0.0,0
random_common_cause,-0.4025850152645562,-0.6208973368762956,0.542276322600524,0,74,65,fragile_mild,0.0,0.3,1
placebo_treatment,-0.4025850152645562,0.17069511152728525,0.42399767764608437,1,74,65,fragile_mild,0.0,0.3,1
data_subset,-0.4025850152645562,-0.18096233716753662,1.448836422344837,0,74,65,fragile_mild,0.0,0.3,1
random_common_cause,0.057165540362633604,0.030111279497956223,0.47326170089632297,0,74,66,fragile_mild,0.0,0.3,1
placebo_treatment,0.057165540362633604,-1.0624676636377801,18.585806359879435,0,74,66,fragile_mild,0.0,0.3,1
data_subset,0.057165540362633604,0.02863444533545676,12.864534589948976,0,74,66,fragile_mild,0.0,0.3,1
random_common_cause,-1.8508430123719528,-1.839285806580214,0.006244292851681479,1,74,67,fragile_mild,0.0,0.3,1
placebo_treatment,-1.8508430123719528,-0.6893695856226494,0.37246248385982017,1,74,67,fragile_mild,0.0,0.3,1
data_subset,-1.8508430123719528,-1.6905527142136818,0.3455085803717684,1,74,67,fragile_mild,0.0,0.3,1
random_common_cause,0.39853663655007443,0.41228401896664046,0.034494651572236905,1,74,68,reliable_strong,1.0,0.0,0
placebo_treatment,0.39853663655007443,-0.8963327496665067,2.2490598541343547,0,74,68,reliable_strong,1.0,0.0,0
data_subset,0.39853663655007443,0.281888682327298,0.4286799148798338,1,74,68,reliable_strong,1.0,0.0,0
random_common_cause,1.0331224628291011,1.043242921648517,0.009795991456523045,1,74,69,reliable_strong,1.0,0.0,0
placebo_treatment,1.0331224628291011,0.3322686575770947,0.3216159453809674,1,74,69,reliable_strong,1.0,0.0,0
data_subset,1.0331224628291011,1.0362751054809551,0.0853343285953199,1,74,69,reliable_strong,1.0,0.0,0
random_common_cause,-0.618308047872183,-0.6600021225228061,0.06743252783803674,1,74,70,fragile_mild,0.0,0.3,1
